account_id,customer_id,branch_id,account_type_id,balance,open_date
20709,16669,94,3,44021.13,2023-11-26
20710,13063,10,4,35336.53,2024-06-04
20711,8254,24,1,39411.57,2020-11-04
20712,12554,52,3,13450.02,2021-02-09
20713,3372,34,4,36868.78,2024-02-20
20714,4649,88,2,24495.18,2022-11-21
20715,833,41,1,42342.86,2024-07-03
20716,13951,37,3,41178.3,2022-06-25
20717,3948,26,2,18453.26,2015-12-03
20718,14699,50,2,9466.97,2016-03-14
20719,7490,63,4,1982.07,2024-01-23
20720,867,54,2,26707.29,2019-04-18
20721,148,66,1,27721.27,2021-11-06
20722,18714,83,1,18152.99,2025-04-19
20723,19435,99,1,31784.78,2017-09-28
20724,5189,62,4,28708.6,2019-10-15
20725,17467,79,1,27110.72,2023-02-15
20726,8801,56,4,25098.82,2024-02-17
20727,10336,62,3,31141.47,2025-04-23
20728,4504,85,1,29225.52,2019-01-30
20729,8864,40,4,12704.98,2019-04-20
20730,2002,50,4,24402.35,2023-04-05
20731,6261,62,1,44730.99,2025-04-01
20732,5447,81,2,46281.28,2018-03-19
20733,3470,24,3,1952.65,2018-04-06
20734,2058,50,4,28797.61,2017-09-06
20735,11595,77,4,43701.47,2020-02-16
20736,7546,66,2,27662.13,2022-03-12
20737,10875,53,1,48798.18,2024-08-12
20738,11621,91,1,36364.07,2024-05-04
20739,326,25,4,37247.24,2025-04-17
20740,10414,1,2,41979.72,2015-09-23
20741,3084,12,1,46528.15,2023-04-21
20742,8878,89,2,34284.32,2015-08-20
20743,6878,30,1,20751.48,2022-07-19
20744,4574,27,4,6149.98,2021-05-22
20745,3289,29,1,7730.79,2020-07-16
20746,19068,17,4,42280.92,2016-11-06
20747,3443,63,3,15294.32,2020-09-28
20748,9815,79,3,40123.38,2024-03-29
20749,7792,100,2,17949.53,2021-07-29
20750,1618,72,3,1640.7,2017-05-05
20751,16955,95,1,10983.93,2020-07-25
20752,14471,93,4,38555.01,2024-06-19
20753,15897,71,4,24299.2,2018-01-17
20754,19376,18,2,44162.1,2022-05-31
20755,15106,13,3,3546.91,2016-01-24
20756,4577,58,3,16572.08,2021-10-15
20757,8551,1,4,10056.28,2015-11-11
20758,15275,22,4,32614.53,2025-05-16
20759,19840,83,2,4660.09,2022-10-18
20760,4157,54,4,42119.19,2025-04-27
20761,12268,86,4,12329.89,2018-02-18
20762,8236,62,3,38189.75,2023-05-17
20763,4303,16,1,46131.85,2024-03-30
20764,5025,78,2,14489.12,2023-06-26
20765,3062,73,3,46694.87,2021-11-13
20766,16441,50,3,26255.02,2021-12-31
20767,17867,10,1,383.11,2023-11-15
20768,7742,38,3,23230.96,2023-07-18
20769,8336,78,2,20485.29,2023-01-17
20770,10530,37,2,4110.67,2020-05-02
20771,17685,80,2,38719.59,2019-07-20
20772,3587,13,3,38742.73,2024-08-22
20773,19357,70,3,40489.77,2017-03-30
20774,5910,46,4,28228.87,2024-10-27
20775,244,16,3,40480.06,2023-03-11
20776,9913,40,4,19751.37,2025-02-10
20777,17785,95,3,949.02,2021-01-21
20778,15831,59,4,47319.05,2018-10-22
20779,16143,46,4,34938.65,2023-04-30
20780,1359,55,4,16933.96,2015-12-24
20781,14137,16,1,43332.82,2024-11-20
20782,16146,54,3,33579.95,2022-10-22
20783,12525,95,2,14261.82,2018-05-09
20784,18828,6,2,23496.4,2021-06-06
20785,6498,27,1,39458.31,2023-03-26
20786,6848,70,2,34476.85,2016-10-20
20787,7684,37,3,10732.0,2016-10-09
20788,5576,75,3,28359.94,2019-05-23
20789,19298,42,3,7410.45,2023-11-27
20790,19319,89,1,40109.66,2019-09-13
20791,18291,20,2,47220.01,2021-10-07
20792,14091,51,2,4163.06,2024-12-31
20793,11610,4,4,8291.1,2021-06-25
20794,3122,54,1,18368.63,2017-03-08
20795,11730,66,2,38566.03,2016-09-22
20796,1874,24,3,43336.37,2016-07-27
20797,5438,21,1,44557.9,2021-10-03
20798,11151,65,2,39563.35,2015-12-10
20799,15312,59,3,34999.48,2021-10-20
20800,17790,73,1,8360.07,2024-08-24
20801,9498,41,4,26157.01,2021-03-15
20802,14199,91,4,44404.07,2015-08-23
20803,9010,52,3,41415.32,2023-04-06
20804,1879,10,2,39531.88,2016-04-05
20805,17032,40,4,42675.54,2018-08-27
20806,10930,100,4,8961.82,2020-04-10
20807,16498,11,4,32031.53,2023-10-05
20808,11773,97,1,24793.26,2021-11-03
20809,17279,2,3,10456.45,2016-04-13
20810,17381,73,1,49984.78,2021-04-08
20811,6295,49,4,30861.98,2025-04-07
20812,17744,49,4,43884.76,2018-06-08
20813,5630,9,1,16348.58,2017-07-01
20814,10507,87,1,40704.44,2024-05-11
20815,14328,48,3,14658.38,2023-06-26
20816,15658,79,3,45425.96,2016-03-02
20817,4423,22,1,39801.21,2020-05-04
20818,13256,80,1,29094.4,2020-06-03
20819,5633,25,1,145.7,2024-06-29
20820,590,21,1,31440.69,2017-05-28
20821,16644,94,3,2936.36,2018-03-09
20822,8721,44,2,33050.78,2019-11-24
20823,13039,58,3,9021.79,2023-11-02
20824,15803,68,2,34662.51,2018-07-22
20825,4107,77,4,35635.41,2023-09-13
20826,19153,6,3,2449.9,2016-02-23
20827,5515,71,1,31448.77,2023-05-10
20828,11876,65,3,37989.59,2017-05-25
20829,9999,43,1,28246.64,2019-04-01
20830,7102,6,4,24450.54,2015-08-23
20831,10450,55,3,29814.23,2022-12-01
20832,12231,73,2,28861.4,2016-04-10
20833,2627,2,1,49476.68,2021-08-19
20834,19190,25,1,2036.09,2017-06-06
20835,12839,8,4,47990.47,2023-02-21
20836,5531,91,3,24759.04,2022-06-12
20837,18201,99,3,30255.25,2017-11-13
20838,5211,29,2,37340.95,2021-04-24
20839,5657,37,1,523.66,2018-10-15
20840,6016,95,3,36171.83,2024-01-22
20841,11481,96,4,15508.35,2017-03-11
20842,283,62,2,12306.18,2022-01-07
20843,3483,95,1,12280.77,2024-07-11
20844,17475,94,4,9782.25,2018-05-02
20845,6009,98,3,12068.59,2024-11-12
20846,11557,95,1,33456.03,2015-09-07
20847,13296,10,4,36158.38,2021-08-04
20848,5506,11,4,5324.33,2016-05-23
20849,9827,24,4,23786.26,2021-05-18
20850,14655,7,4,27675.09,2023-02-19
20851,5640,18,3,4518.24,2017-01-08
20852,18104,61,1,10694.75,2017-11-27
20853,13474,28,1,37024.23,2018-06-14
20854,6184,4,4,25926.5,2016-07-24
20855,19300,84,2,16840.46,2021-06-02
20856,8256,18,1,39144.27,2017-08-06
20857,5908,30,2,27077.07,2023-12-05
20858,417,68,2,5674.44,2024-04-21
20859,2971,81,2,36982.48,2024-01-15
20860,5556,47,3,41699.62,2018-11-29
20861,5326,82,3,37100.55,2019-06-24
20862,8051,74,4,9808.59,2022-02-14
20863,8963,43,2,8773.35,2019-08-15
20864,2858,90,2,42951.84,2022-09-05
20865,9420,13,3,26425.27,2021-05-04
20866,18669,89,4,4673.77,2018-10-01
20867,18790,88,1,38873.33,2019-12-08
20868,5735,18,2,31293.65,2015-07-25
20869,19465,76,1,4416.93,2017-08-31
20870,376,81,3,39763.02,2018-12-17
20871,441,20,4,19391.68,2018-01-06
20872,19841,5,3,29109.52,2019-03-07
20873,13681,60,3,27975.54,2024-04-03
20874,12925,20,1,29162.22,2020-06-25
20875,5579,19,3,23843.63,2022-06-28
20876,14529,26,4,9171.18,2021-08-04
20877,1303,6,1,23438.91,2018-11-01
20878,4404,27,3,21518.56,2021-01-12
20879,13432,32,4,20178.27,2015-11-17
20880,13059,48,3,11049.94,2017-05-20
20881,9,95,1,9854.15,2015-12-09
20882,8595,71,3,43670.47,2016-09-06
20883,11230,20,2,42489.15,2023-05-29
20884,1725,29,1,17109.41,2017-02-05
20885,19029,29,4,9716.41,2016-09-07
20886,11840,74,2,2109.72,2025-04-17
20887,14101,70,1,19479.73,2022-04-15
20888,6364,80,4,39116.16,2024-04-05
20889,6066,87,4,6146.22,2022-05-10
20890,2188,46,4,12804.42,2018-03-23
20891,15638,9,4,36905.55,2017-05-23
20892,9341,14,4,26409.36,2023-08-22
20893,1290,90,4,24888.95,2023-09-08
20894,615,16,1,3302.84,2017-10-23
20895,7590,31,4,27146.96,2019-04-14
20896,2454,81,3,49877.65,2015-10-29
20897,1636,98,2,6495.03,2025-01-09
20898,2766,80,1,8290.03,2021-07-28
20899,18840,75,1,27864.19,2018-09-24
20900,7197,64,4,34161.3,2021-11-17
20901,8049,98,1,18229.82,2023-11-11
20902,12149,95,4,47650.33,2018-09-09
20903,6580,61,4,9542.6,2023-02-17
20904,17654,32,3,29238.25,2016-01-30
20905,5821,70,3,48944.4,2017-09-09
20906,4407,85,3,2580.27,2025-04-28
20907,5254,59,3,7336.44,2017-03-22
20908,9761,78,1,31518.0,2023-10-11
20909,15194,21,4,41032.0,2024-10-15
20910,3069,57,1,49425.8,2017-04-04
20911,2846,71,2,6882.26,2015-10-30
20912,19395,60,1,39524.25,2024-01-26
20913,7281,50,2,46684.16,2024-03-09
20914,12528,57,4,32234.15,2017-08-02
20915,190,69,4,23705.05,2020-05-05
20916,1533,21,2,18356.15,2024-12-21
20917,13759,32,2,1030.47,2023-01-05
20918,697,51,1,14789.87,2020-04-20
20919,17331,1,1,24791.17,2024-06-29
20920,4705,82,3,46335.21,2019-10-31
20921,15120,71,3,31162.29,2018-03-30
20922,15921,92,2,3608.2,2016-06-14
20923,1222,38,1,950.89,2021-03-12
20924,10498,24,1,18617.89,2019-11-23
20925,13107,17,2,48461.6,2019-02-09
20926,9208,76,1,17874.06,2020-03-01
20927,13115,99,2,21212.27,2023-09-24
20928,3634,50,3,1923.2,2018-06-06
20929,13697,98,4,10140.46,2021-08-06
20930,1799,53,3,30502.08,2016-06-06
20931,15533,43,2,40176.77,2016-04-04
20932,14285,14,2,22047.09,2023-08-14
20933,4254,39,4,15370.67,2019-04-17
20934,12810,33,3,47112.67,2023-06-20
20935,9221,88,2,6867.34,2017-10-21
20936,7157,34,3,37488.18,2016-08-31
20937,17227,66,2,9212.77,2019-02-09
20938,11600,49,3,14473.1,2021-03-29
20939,339,44,1,48705.97,2022-03-21
20940,483,59,3,11799.26,2021-06-28
20941,18758,35,2,29345.42,2019-09-15
20942,10669,26,3,36641.09,2016-12-09
20943,7480,4,1,34391.65,2021-10-22
20944,15173,52,1,2419.55,2020-10-12
20945,5685,20,1,13866.68,2016-12-31
20946,6550,3,3,15433.57,2018-06-19
20947,8893,49,1,31288.76,2016-08-10
20948,13883,68,4,7190.66,2020-01-23
20949,2954,9,3,42519.4,2017-02-24
20950,14572,40,3,46534.85,2019-04-21
20951,13947,87,1,48418.56,2016-07-02
20952,4805,87,1,42225.81,2024-09-22
20953,7306,72,2,19034.39,2019-05-30
20954,3648,82,4,35066.18,2024-09-25
20955,6737,39,4,4681.24,2015-12-22
20956,6496,73,2,39085.97,2020-09-04
20957,13447,79,4,495.01,2018-12-15
20958,3758,81,4,37847.02,2021-12-30
20959,408,16,2,32698.04,2024-05-26
20960,8487,76,2,25445.81,2022-04-05
20961,9278,65,3,24882.06,2021-01-25
20962,3053,90,1,22604.13,2023-12-04
20963,14264,57,3,20201.01,2024-04-11
20964,9820,19,2,38718.52,2025-03-16
20965,4497,7,3,46224.59,2020-12-07
20966,6556,23,1,15031.91,2020-03-19
20967,3249,76,3,33737.62,2018-07-24
20968,12750,66,3,22681.71,2022-02-17
20969,11435,11,2,18996.35,2020-03-24
20970,9045,9,1,16041.67,2025-01-17
20971,9428,27,3,20806.14,2016-06-07
20972,3812,2,2,3315.69,2018-08-17
20973,6444,98,1,39520.06,2024-09-16
20974,15066,1,1,36923.87,2023-09-25
20975,5855,67,3,15696.69,2022-06-11
20976,15202,35,1,47599.32,2020-12-26
20977,15397,31,4,44920.34,2020-01-28
20978,12726,83,2,18015.4,2024-12-13
20979,17150,28,4,42928.32,2023-09-23
20980,11863,75,3,2665.59,2024-08-23
20981,15618,16,4,42176.2,2018-03-27
20982,13770,38,3,19230.9,2025-03-06
20983,1037,11,3,28156.5,2021-02-07
20984,13828,75,1,48717.47,2022-08-28
20985,6830,91,4,14458.32,2020-02-10
20986,8226,71,3,33443.72,2016-11-17
20987,19806,15,4,13459.68,2018-06-11
20988,9579,97,1,12722.02,2021-04-15
20989,5901,10,3,34923.19,2024-12-30
20990,1475,90,1,41213.84,2025-03-05
20991,9092,82,2,7751.32,2015-09-04
20992,14044,57,3,37688.2,2023-05-03
20993,2277,76,3,42073.51,2018-10-07
20994,15512,53,3,42828.26,2020-10-05
20995,10742,32,1,31665.73,2022-10-18
20996,11148,25,4,26364.26,2022-03-29
20997,3280,3,1,17693.82,2019-01-27
20998,16765,81,1,1849.63,2022-05-17
20999,18039,44,3,10283.58,2021-11-10
21000,14464,1,2,46985.32,2022-02-15
21001,648,59,2,16335.07,2015-11-25
21002,2836,97,3,20129.52,2022-10-11
21003,16201,36,4,18373.25,2023-06-08
21004,18502,74,3,37140.88,2022-01-12
21005,6187,44,4,38581.87,2023-07-24
21006,5651,7,4,20461.75,2023-09-16
21007,9824,37,1,16854.15,2020-04-16
21008,5989,37,2,7412.69,2019-11-29
21009,1350,31,1,4959.76,2019-02-13
21010,5528,22,1,17629.83,2025-06-21
21011,9406,57,4,33312.87,2022-02-28
21012,18362,13,2,22323.65,2015-12-17
21013,7183,76,3,22467.53,2021-08-26
21014,14592,22,4,7942.29,2015-10-25
21015,10082,74,4,42917.64,2024-08-29
21016,8737,72,2,25535.81,2021-03-05
21017,8760,84,4,34197.34,2016-01-20
21018,2549,1,2,1010.45,2018-12-02
21019,16260,19,3,25176.56,2022-04-06
21020,5513,91,1,45709.4,2019-04-26
21021,7177,67,2,39091.1,2016-07-19
21022,8804,36,4,35014.32,2022-10-05
21023,11317,84,1,45432.95,2024-06-22
21024,14038,34,2,27973.49,2017-01-01
21025,10986,98,3,13411.25,2021-07-22
21026,6435,15,3,31310.2,2017-06-17
21027,16417,53,4,44772.9,2022-12-17
21028,12738,12,2,21318.26,2024-11-11
21029,18763,87,1,34492.04,2017-11-15
21030,8374,49,4,6293.21,2020-10-19
21031,14701,76,1,39321.05,2018-09-27
21032,18687,28,1,36866.22,2016-07-28
21033,354,88,1,1957.07,2015-11-01
21034,5424,53,2,24362.65,2017-07-30
21035,11762,23,3,40689.84,2021-11-15
21036,9615,35,2,17463.21,2023-11-08
21037,17566,8,4,37894.31,2018-03-05
21038,12116,67,3,40462.12,2019-04-18
21039,7386,95,4,43419.19,2021-04-29
21040,12403,68,2,34746.14,2022-10-06
21041,4484,99,4,15253.11,2020-05-01
21042,13698,43,2,17122.36,2023-03-21
21043,18331,15,2,29000.17,2016-09-30
21044,18607,84,3,27162.43,2021-10-28
21045,1359,84,1,32055.8,2023-06-30
21046,9204,55,4,34877.81,2016-09-02
21047,15323,30,2,17935.14,2022-06-08
21048,5668,17,1,31253.83,2020-07-05
21049,6484,31,3,46630.82,2020-04-29
21050,16900,65,1,13321.27,2017-04-23
21051,14218,14,3,33727.72,2015-08-04
21052,8724,26,4,689.19,2016-09-30
21053,2072,63,3,48372.02,2024-09-08
21054,397,2,4,9737.24,2022-12-08
21055,106,95,3,9089.14,2020-07-22
21056,19518,41,4,6122.25,2023-03-09
21057,11106,62,4,1140.01,2024-11-07
21058,7443,92,4,46663.74,2016-06-22
21059,16413,86,2,11134.61,2021-02-17
21060,11050,38,4,36127.15,2023-08-19
21061,10255,10,1,23669.49,2017-02-20
21062,15785,5,2,41486.04,2016-01-21
21063,8780,32,1,34597.91,2024-09-17
21064,5715,61,2,40089.94,2019-02-19
21065,2995,53,3,3011.28,2023-07-11
21066,12807,21,1,20105.62,2017-09-21
21067,9127,23,1,46103.02,2018-09-30
21068,7683,54,2,3238.03,2017-09-20
21069,10528,94,2,44512.62,2021-04-23
21070,19333,43,4,21674.38,2022-08-14
21071,19773,77,3,48631.41,2016-08-26
21072,525,35,2,30507.6,2021-03-13
21073,1066,16,4,16899.63,2024-11-19
21074,19057,92,2,14723.82,2020-12-11
21075,7222,42,2,18899.14,2020-08-21
21076,15629,17,4,22676.87,2016-08-15
21077,17487,47,3,1120.82,2017-12-29
21078,2545,69,1,4451.76,2021-01-09
21079,8581,27,2,8107.7,2023-11-22
21080,14004,68,4,44421.44,2020-11-28
21081,1636,45,3,24479.02,2016-09-14
21082,9986,11,2,33935.09,2022-07-03
21083,16015,56,2,25009.66,2017-05-24
21084,13454,30,2,15365.04,2020-02-26
21085,3076,41,3,38329.57,2021-11-09
21086,9621,64,3,27705.88,2021-08-01
21087,7279,67,3,4313.31,2021-07-10
21088,14930,10,2,7867.16,2023-09-30
21089,16555,16,1,41708.87,2023-09-02
21090,17123,53,4,22109.86,2020-01-26
21091,8583,37,4,12862.38,2024-01-09
21092,9038,100,3,790.64,2016-03-13
21093,6956,36,1,48334.59,2017-06-07
21094,14977,92,1,27656.86,2019-06-12
21095,1679,56,2,41621.08,2018-01-13
21096,12983,53,2,4839.69,2024-12-11
21097,12294,65,3,42169.49,2017-08-15
21098,2699,36,3,27209.48,2015-11-16
21099,17768,62,2,23344.78,2017-07-13
21100,14791,14,4,14277.83,2015-10-13
21101,11515,25,3,37253.01,2019-03-08
21102,13620,22,1,35587.45,2017-10-07
21103,8402,88,3,9184.54,2016-11-29
21104,13570,80,2,44882.54,2018-03-19
21105,15315,8,2,40781.01,2020-01-08
21106,4305,13,4,18377.54,2023-04-01
21107,12705,100,4,5398.77,2018-04-19
21108,7663,8,2,46867.81,2025-02-12
21109,13243,23,3,23185.53,2019-06-29
21110,18136,78,4,1430.0,2017-08-02
21111,2201,84,3,49688.44,2019-06-26
21112,12051,13,1,37267.13,2020-03-22
21113,9730,44,3,20486.28,2019-10-14
21114,2856,67,2,36816.37,2020-06-20
21115,17022,99,2,47821.79,2022-05-18
21116,12215,87,4,25553.16,2023-11-10
21117,16959,44,1,15692.21,2017-03-11
21118,19954,88,3,24862.78,2023-05-30
21119,18719,16,3,36342.44,2024-08-15
21120,1100,13,3,46408.37,2016-03-05
21121,1960,71,1,46922.39,2020-06-07
21122,4888,48,2,12963.99,2020-12-21
21123,14838,68,1,33913.97,2019-07-10
21124,15578,11,2,45127.93,2017-09-23
21125,5471,16,3,36995.32,2015-09-08
21126,18903,7,2,21940.0,2025-03-21
21127,3605,13,4,24268.43,2017-02-06
21128,364,37,4,20316.48,2018-12-29
21129,16942,50,1,21028.61,2020-11-06
21130,10095,6,1,23918.78,2021-04-17
21131,10962,17,2,24318.03,2018-09-21
21132,1344,25,3,9257.56,2024-08-13
21133,14891,99,3,19053.13,2018-08-24
21134,18419,96,3,10964.67,2021-07-07
21135,12618,48,4,921.46,2023-03-07
21136,670,32,4,45110.16,2023-07-31
21137,9505,44,3,42968.68,2016-05-06
21138,7740,82,1,22439.11,2021-04-22
21139,11906,76,2,47103.71,2022-05-24
21140,13498,51,4,14328.77,2024-09-10
21141,14038,66,3,18464.55,2021-07-03
21142,1091,21,1,13382.58,2023-12-18
21143,11058,66,1,4956.31,2023-03-05
21144,1197,76,1,46561.6,2025-07-01
21145,7468,2,1,9295.2,2015-07-05
21146,8126,13,1,24651.23,2015-09-20
21147,14556,35,1,4540.2,2023-01-17
21148,8750,7,3,32509.44,2018-10-12
21149,13921,69,1,2327.62,2024-06-03
21150,19404,15,3,16073.2,2024-11-16
21151,16686,18,2,18986.43,2019-03-19
21152,8050,89,3,44770.95,2024-10-16
21153,6924,32,2,15190.16,2020-09-26
21154,887,44,1,31300.38,2023-07-21
21155,12988,55,2,17650.26,2017-03-28
21156,15829,30,1,2407.38,2024-12-01
21157,14419,11,1,3241.7,2018-09-18
21158,6914,52,4,17280.37,2019-10-24
21159,730,64,1,41836.2,2020-07-25
21160,13257,49,1,27417.4,2022-04-23
21161,15434,51,4,39758.45,2017-12-30
21162,3941,7,4,40331.71,2024-12-30
21163,17957,19,1,12925.65,2019-12-10
21164,4445,58,4,26273.08,2024-06-12
21165,5998,13,3,28925.16,2022-09-27
21166,6010,51,3,48202.77,2024-02-22
21167,13784,72,4,3633.1,2018-08-19
21168,13446,75,2,6961.52,2015-12-17
21169,15578,24,3,20318.91,2025-02-13
21170,18830,60,4,981.44,2022-10-12
21171,9215,68,2,35874.75,2024-12-24
21172,2664,82,4,19101.78,2020-12-28
21173,530,72,2,46094.95,2022-09-05
21174,16774,72,2,6670.03,2023-02-03
21175,14816,36,1,30208.05,2017-12-26
21176,16649,60,1,24500.2,2024-05-11
21177,16616,66,2,20229.5,2023-06-30
21178,14120,99,1,43294.8,2016-07-21
21179,10784,88,4,22118.72,2023-07-17
21180,7145,59,2,33142.67,2018-04-01
21181,16463,12,2,43472.15,2021-01-21
21182,10797,70,4,40920.62,2021-10-10
21183,19589,10,1,21148.34,2024-03-29
21184,1530,79,4,15549.69,2024-01-06
21185,12689,26,1,31861.33,2017-01-25
21186,15425,69,2,46038.7,2024-12-15
21187,6726,30,2,2275.61,2024-02-24
21188,18765,40,2,35128.64,2021-07-30
21189,13590,64,4,8362.4,2020-07-02
21190,6697,86,3,5559.74,2019-10-14
21191,9984,57,2,32908.81,2018-02-07
21192,5544,96,1,15204.01,2017-07-11
21193,16877,6,4,34546.37,2023-05-06
21194,16506,45,2,44797.36,2022-06-09
21195,15781,12,4,19798.52,2024-04-25
21196,13101,2,4,48988.83,2021-08-03
21197,789,83,1,23908.81,2024-11-16
21198,10320,98,1,46319.71,2017-05-25
21199,10573,95,3,34831.31,2016-04-15
21200,718,92,1,12844.18,2020-01-02
21201,9919,33,1,27257.66,2022-04-02
21202,18711,61,2,42053.37,2020-02-04
21203,4524,30,2,6439.53,2018-12-26
21204,4555,1,3,13972.61,2021-01-09
21205,3865,81,3,30743.44,2021-02-02
21206,14923,72,1,43503.93,2018-03-17
21207,1923,4,2,47252.69,2024-01-18
21208,8598,24,1,47143.13,2023-03-22
21209,18384,67,2,8993.62,2021-08-06
21210,13848,22,2,37155.18,2022-02-19
21211,2548,13,1,29994.29,2024-02-19
21212,17861,28,2,23501.05,2024-07-20
21213,13156,15,2,41961.17,2023-06-08
21214,14510,91,2,37298.93,2018-01-09
21215,975,11,2,8410.82,2025-01-21
21216,13341,90,3,287.44,2018-12-18
21217,12805,39,4,14687.08,2020-12-21
21218,6749,66,2,1130.16,2020-07-17
21219,6122,23,2,2640.6,2018-09-03
21220,2006,40,4,33400.93,2020-09-05
21221,2285,81,3,12230.53,2021-06-04
21222,13180,12,2,38545.64,2025-04-04
21223,5337,95,3,41850.86,2021-12-01
21224,18936,39,1,41498.3,2021-10-28
21225,486,95,1,14890.3,2020-10-18
21226,15551,30,1,25560.81,2022-02-14
21227,6281,3,4,36305.87,2024-12-09
21228,19013,36,3,40288.05,2016-08-22
21229,19050,98,2,31705.75,2024-01-27
21230,5811,38,3,39766.21,2017-12-09
21231,16678,40,1,39332.29,2023-03-25
21232,2625,49,3,6246.53,2021-02-02
21233,18568,73,3,43254.19,2022-11-14
21234,17581,60,4,18009.52,2018-05-14
21235,5235,69,2,35657.71,2017-09-02
21236,16074,81,2,41082.91,2024-12-23
21237,3933,76,2,28055.03,2021-04-01
21238,18411,38,2,12333.82,2017-03-06
21239,5044,19,4,14966.33,2018-10-13
21240,13720,42,4,18756.25,2021-09-29
21241,10580,73,1,45032.27,2017-01-03
21242,6688,53,4,48746.77,2024-08-22
21243,7648,29,4,21242.78,2016-09-11
21244,15193,39,2,30056.53,2020-02-17
21245,2964,75,1,4914.85,2024-01-13
21246,14993,97,3,830.18,2017-05-11
21247,200,3,4,47032.46,2018-05-06
21248,17495,98,1,39043.21,2024-05-25
21249,13858,3,3,32559.41,2016-01-13
21250,10092,12,2,18971.54,2020-12-25
21251,8599,76,3,16658.76,2020-05-23
21252,5624,58,3,13310.41,2021-05-28
21253,13279,54,1,10007.57,2021-03-21
21254,19246,68,3,17681.25,2017-02-02
21255,9567,93,4,39936.33,2017-11-05
21256,5169,94,4,35646.35,2023-06-22
21257,990,78,1,27675.59,2023-12-24
21258,6759,29,1,16777.03,2021-03-29
21259,19378,32,1,47674.58,2019-02-12
21260,17550,36,2,40849.6,2019-02-23
21261,7682,47,4,10959.48,2025-01-01
21262,2855,1,3,40702.61,2025-02-16
21263,7780,8,4,29569.66,2022-01-07
21264,10710,34,4,42385.15,2017-10-09
21265,9912,14,4,43116.3,2017-08-24
21266,19711,80,4,40116.84,2021-04-15
21267,632,47,1,12879.05,2019-01-30
21268,3702,12,1,4825.36,2018-11-12
21269,9250,86,4,14595.88,2015-10-03
21270,11757,12,3,43972.9,2023-05-21
21271,18533,26,1,20653.27,2021-11-13
21272,13715,81,2,10280.94,2024-04-16
21273,14734,6,3,29092.71,2019-08-07
21274,878,28,2,13686.55,2018-03-13
21275,12465,4,4,17356.72,2016-06-19
21276,19622,57,4,42246.21,2016-09-17
21277,5887,100,3,10695.46,2022-12-14
21278,2082,50,2,47693.16,2021-02-28
21279,11141,50,4,13732.97,2019-04-01
21280,17650,10,4,22495.88,2024-01-11
21281,14392,62,4,33098.23,2025-04-25
21282,6222,1,2,31674.1,2024-06-18
21283,66,50,1,49155.18,2020-03-08
21284,12055,90,4,34821.33,2016-12-10
21285,8470,14,2,37877.26,2018-07-31
21286,19899,50,4,31544.81,2024-08-07
21287,17384,88,2,12141.72,2025-02-27
21288,5322,93,4,28440.73,2023-09-09
21289,8899,52,3,8267.04,2025-06-10
21290,7603,72,4,13683.71,2019-09-26
21291,18397,94,2,15308.69,2022-04-29
21292,16798,35,1,4829.61,2019-11-18
21293,9108,53,2,5249.6,2020-03-27
21294,8040,40,1,5673.69,2015-12-28
21295,1780,89,2,35891.16,2022-12-31
21296,4808,69,1,3438.58,2016-11-02
21297,2469,87,2,17783.14,2024-04-09
21298,15267,18,2,9221.59,2022-11-06
21299,17655,83,4,30832.88,2018-05-30
21300,3659,4,1,12574.65,2016-01-28
21301,13576,77,4,8401.81,2021-01-29
21302,15450,67,2,40124.86,2019-03-26
21303,16450,63,4,37066.93,2024-09-04
21304,183,17,3,20724.05,2018-04-09
21305,12661,68,4,21906.69,2017-07-22
21306,12351,40,2,18658.56,2021-06-30
21307,8883,99,2,49757.45,2021-09-06
21308,7268,67,2,10323.88,2016-10-06
21309,3733,10,2,41266.46,2017-10-18
21310,11264,66,3,14145.17,2016-12-12
21311,17292,14,3,33646.13,2022-03-10
21312,19003,69,3,31268.19,2018-01-17
21313,1698,50,4,49812.28,2025-01-28
21314,3374,74,2,12776.85,2020-03-21
21315,12440,51,4,26036.13,2021-02-19
21316,8278,78,2,27809.95,2024-11-30
21317,19036,18,2,35328.45,2017-03-23
21318,4651,29,4,39789.69,2016-04-07
21319,16745,100,4,40999.64,2019-12-07
21320,3053,36,1,6879.39,2024-04-11
21321,10767,33,4,19649.92,2018-02-18
21322,49,33,4,24873.7,2019-05-05
21323,6545,8,4,26232.54,2019-07-09
21324,14706,42,2,42045.93,2024-11-15
21325,1520,48,2,1940.76,2024-10-28
21326,3750,57,1,34781.31,2018-12-05
21327,15597,19,2,7617.3,2021-09-02
21328,1783,40,3,21652.17,2016-04-29
21329,19631,64,1,6996.7,2018-01-03
21330,5115,97,3,947.64,2018-08-24
21331,13510,60,3,4774.05,2015-11-10
21332,9777,22,3,26920.33,2021-12-10
21333,1394,11,4,26448.53,2023-03-11
21334,14624,29,4,7715.93,2019-01-17
21335,1571,100,3,39655.31,2020-03-12
21336,6672,74,3,44442.43,2025-06-07
21337,1019,53,4,11544.29,2024-04-02
21338,16816,26,1,48241.69,2022-07-05
21339,17676,84,4,48449.04,2020-01-08
21340,1031,52,4,46580.43,2020-04-21
21341,16961,20,3,29978.71,2017-10-02
21342,2150,4,4,2682.98,2025-03-04
21343,14886,91,3,43130.09,2023-09-30
21344,5222,75,3,27921.72,2020-08-04
21345,13177,10,4,9002.96,2020-10-03
