txn_id,account_id,txn_date,amount,txn_type,description
48550,25996,2023-05-08,4516.04,credit,Collection example Mrs part.
48551,6202,2022-02-23,4790.65,credit,Why still government.
48552,27885,2020-07-05,597.59,credit,Bring room your report.
48553,18080,2022-11-18,592.45,debit,Piece ok our important.
48554,26434,2022-07-28,1489.6,debit,Effect first agency or land.
48555,15525,2022-08-03,611.73,credit,Old wait hand that.
48556,17089,2022-12-16,3817.72,debit,Answer wish.
48557,17408,2020-11-03,2457.34,credit,Energy her time.
48558,32452,2022-06-02,3475.94,debit,Skill house successful husband.
48559,10313,2023-01-30,4945.25,debit,Rock employee chance.
48560,13695,2024-06-08,3953.48,credit,Evening development along.
48561,4170,2022-04-26,3057.58,credit,Key left.
48562,7486,2024-12-14,1294.76,debit,Before successful window step.
48563,13240,2022-01-28,4149.0,credit,Conference own.
48564,7059,2023-10-03,4100.67,credit,Common bank return.
48565,16690,2025-06-14,131.41,credit,Method money certain choice.
48566,21522,2024-10-13,4039.19,debit,Should sport issue.
48567,22212,2024-07-04,173.94,debit,Condition interview matter.
48568,11698,2025-03-01,3689.71,credit,Open far let market.
48569,26108,2021-04-30,2134.13,credit,Thank card night recently.
48570,21832,2020-12-11,324.99,credit,Data ten.
48571,7437,2025-05-03,2451.54,debit,Situation walk this much course.
48572,22717,2020-11-25,753.7,debit,Poor candidate begin travel.
48573,17246,2023-10-02,4766.75,debit,Talk home feeling culture.
48574,32032,2021-09-10,3841.37,credit,Least by hope.
48575,33431,2024-12-24,2274.77,debit,Father minute learn investment consider.
48576,28992,2021-01-01,3831.44,credit,Total of accept.
48577,22454,2021-11-28,4920.24,credit,Bill ball street keep.
48578,29857,2020-07-09,1389.05,debit,Effect direction parent firm similar.
48579,6686,2020-11-27,3602.75,credit,Behavior method over election.
48580,3239,2021-04-10,3715.11,debit,Out feel.
48581,39425,2021-02-11,3594.27,debit,Many discuss clear.
48582,20419,2021-08-27,4626.72,credit,They property trade face.
48583,36991,2025-02-24,2489.04,credit,Him garden occur.
48584,2584,2023-10-24,2782.77,credit,Stand yard check knowledge.
48585,762,2020-07-03,1542.53,credit,Once operation.
48586,1857,2023-11-30,1583.5,credit,High general.
48587,15079,2022-03-21,1912.58,credit,Movie star growth send.
48588,5199,2024-07-31,884.32,debit,Lose carry election safe follow.
48589,32236,2024-02-16,3453.01,credit,Onto lay.
48590,36401,2024-02-22,4978.25,credit,Range join half.
48591,18827,2025-01-30,1412.22,credit,Art institution store.
48592,39208,2024-06-07,1419.07,debit,Light price by.
48593,10323,2025-01-21,3663.04,debit,Phone continue age position.
48594,34518,2022-04-25,1625.57,credit,Model white court not since.
48595,1238,2025-02-03,928.47,debit,Successful food when run against.
48596,8375,2021-01-06,3395.0,debit,Little dark specific federal.
48597,17390,2020-09-22,501.79,debit,Husband either read firm.
48598,25532,2021-06-27,2286.28,debit,Your assume reality.
48599,17667,2021-08-24,3574.09,debit,Capital painting drop camera player.
48600,35093,2023-08-11,3122.66,debit,Order which international.
48601,28683,2025-05-28,718.87,credit,Seek meet administration.
48602,37836,2021-08-12,3178.78,credit,Our last smile these.
48603,33588,2022-07-07,4512.72,debit,Reason idea black.
48604,1835,2023-12-12,2803.41,debit,Forward relationship happy discuss tree.
48605,12382,2024-03-07,3401.02,credit,Simply medical hope.
48606,9762,2024-11-27,4307.1,debit,National else write bar much.
48607,12769,2023-11-17,1304.86,debit,Control great still.
48608,22248,2025-06-06,4834.79,debit,Land today care.
48609,12092,2022-03-15,4329.77,credit,Miss she house population.
48610,11454,2024-06-12,1164.57,debit,Feel matter whatever.
48611,34150,2022-04-27,4912.05,credit,Many return increase deal.
48612,20164,2021-12-02,2981.13,debit,Morning receive.
48613,39696,2022-10-13,3705.73,credit,Consider condition line.
48614,1368,2022-10-11,1669.82,credit,Live also staff.
48615,7477,2021-11-08,1444.04,credit,Program similar nothing.
48616,6172,2021-02-27,4464.87,debit,Brother a.
48617,29398,2023-09-17,3843.22,debit,Say huge end.
48618,31132,2023-10-19,4281.55,debit,Enough level none.
48619,31653,2025-03-26,4765.18,debit,Second mind floor give.
48620,1303,2022-08-05,2509.25,credit,Debate now.
48621,11774,2021-12-18,72.63,debit,Item quickly south difference raise.
48622,38515,2021-09-11,3412.51,debit,Off them test.
48623,11677,2022-07-14,975.64,debit,Somebody manager.
48624,10457,2022-08-12,1555.45,credit,Toward social along just.
48625,11948,2025-02-28,4680.21,debit,Fast specific little left.
48626,14570,2024-02-18,1396.23,credit,Worry more form.
48627,8837,2022-04-23,73.12,credit,Remember education.
48628,35881,2023-12-13,4993.44,debit,Water during response.
48629,30028,2025-02-24,198.05,debit,Five actually state hit.
48630,14111,2020-09-14,4244.02,credit,My whether education agree scene.
48631,7955,2023-02-07,4586.04,credit,Condition full certain many.
48632,18454,2023-11-29,3648.99,credit,Style leader.
48633,37648,2024-11-10,2622.59,credit,Trial other road project.
48634,35863,2022-12-12,1960.75,credit,Gas charge whom learn.
48635,14308,2021-11-03,2230.42,debit,Different wrong believe.
48636,6395,2021-01-21,1220.64,credit,Hair section leader window.
48637,37679,2021-03-28,4141.03,debit,Rule that meet far.
48638,34926,2023-09-16,398.4,debit,Or scene race.
48639,15593,2022-08-09,4134.27,debit,Compare describe course bed news.
48640,34450,2021-10-19,107.28,debit,Go serious knowledge.
48641,18416,2025-04-14,491.31,credit,Side imagine current.
48642,3215,2025-05-27,4423.68,credit,Record away.
48643,14738,2023-12-10,1582.54,credit,Message son seat practice.
48644,23671,2021-07-16,824.7,debit,Detail range example charge.
48645,10814,2023-10-01,1789.21,debit,Other first administration she.
48646,12586,2023-04-07,3513.63,credit,Past picture within report wall.
48647,8395,2022-09-03,1346.61,debit,Many piece.
48648,31191,2021-03-03,1924.15,debit,Minute along about middle.
48649,27088,2023-09-28,3232.91,debit,Nothing vote well.
48650,38546,2022-10-25,4059.43,debit,Life work Congress.
48651,11852,2021-01-19,953.15,credit,Ability unit note why certainly.
48652,9566,2023-09-06,3197.13,credit,Whatever story chance.
48653,6436,2022-12-20,617.77,credit,Make into thousand during.
48654,22445,2020-09-10,3486.27,credit,Career write enjoy peace north.
48655,9872,2024-06-12,4251.95,credit,Agreement may your.
48656,39232,2024-01-18,283.6,credit,Agreement charge recently.
48657,31796,2023-07-04,1139.87,credit,Test up example debate western.
48658,34592,2023-11-03,3521.74,debit,Section community.
48659,23537,2024-10-23,914.48,credit,Thought more.
48660,2783,2024-08-17,624.03,credit,Audience region share provide.
48661,17803,2021-04-16,4941.13,debit,High discuss little time fire.
48662,38807,2022-11-23,837.46,debit,Use risk wait statement.
48663,30243,2021-04-07,4139.48,credit,Entire among trade assume sign.
48664,21294,2025-01-21,4144.77,credit,Three charge knowledge.
48665,39189,2021-07-04,1459.12,credit,Might risk.
48666,12257,2021-03-31,2582.74,debit,Out democratic although western itself.
48667,32174,2024-12-15,995.5,credit,Single just.
48668,11219,2021-07-05,826.97,credit,Difficult thought available.
48669,24873,2023-10-12,2075.28,credit,Guess job approach positive edge.
48670,20446,2022-05-01,1214.81,debit,Save generation budget minute.
48671,16177,2021-10-30,312.83,credit,Remember five.
48672,211,2020-09-03,1259.51,debit,Positive center.
48673,24647,2021-11-18,4465.34,credit,Cover ahead charge civil.
48674,36763,2022-08-12,3466.58,credit,Business member machine term.
48675,19053,2025-06-02,4294.04,debit,Strong peace oil.
48676,30280,2021-09-02,4894.59,credit,Life major water.
48677,34878,2023-10-25,1169.16,debit,Expert production film write.
48678,32865,2024-12-13,2605.58,credit,The attorney affect.
48679,24149,2023-05-20,2699.69,debit,Simple also.
48680,17511,2023-07-03,901.34,debit,War push source.
48681,3630,2021-05-13,2588.49,credit,Large individual arrive nice.
48682,31134,2021-11-25,2190.3,credit,Get party office.
48683,36125,2024-09-24,4170.15,credit,Local sound consumer.
48684,35742,2023-04-21,1025.44,credit,Color member require behavior.
48685,34990,2023-01-07,1190.5,credit,Take sea message chair.
48686,10973,2025-07-01,3000.3,credit,She place begin provide.
48687,23037,2022-03-16,2226.71,debit,Thus year carry.
48688,1942,2025-01-21,2101.24,debit,Mrs hotel book.
48689,17439,2024-12-31,4848.94,debit,Real different technology.
48690,27582,2021-11-16,1081.47,debit,More fly.
48691,37403,2022-01-01,3078.03,credit,Image old.
48692,33508,2024-11-27,151.37,debit,Sport time manager.
48693,39874,2021-11-06,4937.31,debit,They all cultural action.
48694,18186,2022-01-08,3239.59,credit,Such how policy TV station.
48695,24208,2024-08-04,1874.48,debit,Available road at.
48696,2388,2024-01-31,923.84,debit,Doctor term.
48697,7760,2024-06-12,4985.48,debit,Through federal sit blue.
48698,30169,2023-07-25,1965.08,credit,To far consumer five.
48699,15500,2024-09-18,3962.23,debit,Near wait head last.
48700,20216,2021-02-04,2154.49,credit,Consider sign stay goal.
48701,11888,2021-04-17,264.1,debit,Billion whole as.
48702,4691,2025-04-27,4517.42,debit,Chance affect soon economy.
48703,15604,2021-04-19,4755.79,debit,Health lawyer bed for everybody.
48704,11570,2023-08-08,1987.15,debit,Wind information language investment Congress.
48705,3767,2021-07-08,4377.71,credit,Where administration husband anything.
48706,26804,2024-03-11,638.78,credit,Fish language the because.
48707,38309,2021-11-17,537.44,credit,Sense democratic family.
48708,26257,2020-09-08,3901.33,debit,Buy box perform.
48709,11174,2021-09-15,3137.91,credit,Last second this despite treat.
48710,26134,2024-04-26,1772.49,debit,Some according of.
48711,4224,2023-05-01,2143.63,credit,Watch which them page.
48712,3439,2023-07-24,3386.67,credit,Bill base recognize.
48713,34774,2021-04-23,2230.45,credit,Team fine line.
48714,7557,2021-07-07,345.88,credit,Miss money past.
48715,1759,2021-04-16,1809.45,debit,Several west Mrs explain finish.
48716,15091,2025-05-06,2209.74,credit,Tax election single north first.
48717,34726,2020-10-13,2497.71,credit,Above bill case early smile.
48718,29922,2023-10-19,829.85,credit,Yes although why military.
48719,32132,2025-01-31,1465.74,debit,Word must staff around hair.
48720,8300,2021-05-22,2195.46,debit,Then same year many.
48721,11975,2023-04-13,529.04,credit,Store direction everyone.
48722,10724,2021-11-23,4433.63,debit,Not check rest.
48723,34873,2024-11-25,4453.31,debit,Mention everything far method.
48724,38928,2025-02-16,934.51,debit,Top nation.
48725,9660,2021-04-29,4833.65,credit,Any power also class least.
48726,27576,2022-03-03,62.75,debit,Glass sea assume.
48727,38512,2020-08-22,1742.2,debit,Send argue believe why office.
48728,25965,2022-08-02,873.82,credit,Stay away.
48729,15317,2022-08-03,1975.02,debit,Other yard camera push.
48730,16227,2022-06-29,3370.15,credit,Notice ask.
48731,35752,2022-05-25,3303.57,debit,Establish model development.
48732,30784,2025-02-27,2308.9,debit,Response red buy tonight.
48733,25476,2024-07-01,1357.77,credit,Moment senior get.
48734,5244,2021-08-20,4290.5,debit,Another drive.
48735,20801,2022-08-31,2549.53,debit,Just example consider material include.
48736,25112,2023-05-13,3623.92,debit,Get who country another least.
48737,9492,2022-04-24,3238.22,credit,Ball movement gas.
48738,18203,2024-02-16,3970.95,debit,Those spend dinner.
48739,2497,2024-02-05,2002.78,debit,Our cultural.
48740,14169,2024-08-23,2832.58,debit,Effort way.
48741,13625,2023-07-01,1973.2,debit,Author professional.
48742,94,2022-05-13,3070.54,credit,Sense role may would.
48743,32595,2021-01-24,1983.91,credit,Create if travel.
48744,39924,2021-02-17,1366.08,credit,They reason scientist hold.
48745,21502,2024-06-21,4067.71,credit,Back source weight.
48746,38496,2023-10-24,445.13,credit,Start store.
48747,36402,2024-09-05,1633.99,debit,Month open there do determine.
48748,34978,2023-07-26,1384.1,credit,Probably for hit table travel.
48749,11058,2025-06-03,3019.07,credit,Provide former speech.
48750,16183,2023-07-28,1788.66,credit,Although go live mission.
48751,22253,2020-08-26,1260.45,debit,Avoid deep.
48752,20409,2022-09-11,3561.99,debit,If interview have.
48753,23624,2025-04-01,1235.39,debit,Fill term public production.
48754,6129,2020-12-07,1414.76,debit,Culture me.
48755,38707,2023-09-03,1660.63,credit,System financial it natural season.
48756,7271,2023-09-22,3858.66,debit,Mind it daughter.
48757,32003,2025-02-23,3321.81,credit,Matter scene mother.
48758,13876,2021-07-28,4507.21,debit,Official set small.
48759,10121,2024-12-02,4214.8,credit,Herself Congress.
48760,22808,2022-11-21,2183.28,credit,Scientist soldier run perhaps.
48761,35238,2022-06-30,52.69,debit,Edge close.
48762,9817,2021-09-20,2880.44,credit,Experience federal mission music.
48763,38997,2023-03-03,576.56,debit,Turn wait build visit themselves.
48764,11787,2022-05-04,1438.2,debit,Thus live.
48765,25227,2022-02-07,3742.29,debit,Decision enter.
48766,9288,2024-07-17,1434.1,credit,Act buy strategy too although.
48767,27173,2023-06-08,4874.12,credit,Want executive free.
48768,14185,2023-11-20,3946.09,credit,Determine rock price.
48769,21928,2021-03-26,236.8,debit,Second message present.
48770,25208,2021-05-12,357.56,credit,Doctor action business.
48771,17433,2021-06-26,1377.19,debit,Structure lawyer.
48772,22446,2020-08-29,3119.2,credit,Worry every bring.
48773,2646,2024-03-16,18.38,credit,Forget audience speak security capital.
48774,22767,2023-04-04,2097.27,credit,Month a.
48775,31185,2022-05-31,3042.54,debit,Value already bag explain.
48776,15320,2020-07-22,3697.67,debit,Father thank best.
48777,27511,2022-08-24,4768.33,credit,Experience soldier natural reduce.
48778,15106,2020-12-15,3464.23,debit,Congress respond system course sister.
48779,2381,2021-05-09,4540.22,credit,Those modern such.
48780,10952,2022-05-22,4171.66,credit,Pattern shoulder old.
48781,34580,2023-10-06,2532.18,credit,Choose travel rise.
48782,15146,2022-06-29,1927.86,debit,Identify affect.
48783,9933,2023-05-09,4639.22,credit,Item media arm.
48784,25100,2023-07-10,3179.85,debit,Shoulder war upon method.
48785,19444,2022-11-02,82.68,debit,Create evidence door simply rule.
48786,13246,2025-02-01,2206.64,credit,Foreign maintain kitchen understand design.
48787,39710,2022-08-27,4907.14,debit,Meeting for individual after.
48788,23499,2025-06-29,1531.73,debit,Support and probably.
48789,7748,2023-09-15,2658.06,debit,Especially career.
48790,9370,2020-10-16,4039.46,debit,Wife project.
48791,30946,2023-01-25,3139.62,debit,Skill perhaps stuff opportunity.
48792,23367,2020-07-19,44.22,credit,Later pattern mention seat personal.
48793,39843,2024-01-12,3968.69,credit,Recent about specific painting.
48794,1887,2020-07-22,31.31,credit,Suddenly issue.
48795,8355,2021-11-14,3828.67,debit,Experience let grow when mean.
48796,20954,2020-09-30,3389.91,debit,Eight treat.
48797,20033,2024-09-20,1379.62,debit,Discussion share hair.
48798,7893,2023-12-27,929.36,debit,Off even interest.
48799,37178,2024-03-13,2571.53,credit,Beautiful rate stage local hard.
48800,21771,2023-08-15,2811.89,credit,Various laugh.
48801,30915,2021-08-18,2250.76,debit,Herself carry cold class.
48802,38460,2025-02-01,3094.95,debit,Recently crime decide meeting white.
48803,10708,2024-03-13,922.58,credit,Everything beat last.
48804,1551,2021-07-09,299.06,debit,Pattern fill.
48805,13513,2023-07-28,2397.8,debit,Medical exist its.
48806,10310,2022-01-26,1144.04,debit,Sound exist.
48807,38316,2024-03-15,4143.11,credit,Blood improve difficult pull.
48808,36811,2024-03-20,684.78,credit,Training clear spend realize.
48809,33458,2022-06-13,4596.27,debit,Care someone.
48810,7808,2025-07-02,3286.23,debit,Around two in worry.
48811,33643,2022-02-15,1209.72,credit,Off floor.
48812,1445,2021-12-25,314.04,credit,Trip best.
48813,38268,2025-02-01,183.41,debit,Over carry Mrs.
48814,5189,2025-05-28,727.63,debit,Store meeting enough describe.
48815,26007,2024-10-11,215.08,debit,Today house.
48816,7211,2021-01-23,1365.82,credit,Detail majority.
48817,29564,2022-08-10,368.76,credit,Follow agreement party.
48818,24982,2025-01-19,796.28,debit,Network else.
48819,33156,2022-07-14,1967.0,credit,Nearly medical change born figure.
48820,6202,2023-06-19,2973.24,debit,Clearly white.
48821,4729,2024-08-24,1591.45,debit,Business most.
48822,27785,2023-04-25,911.55,debit,Force per.
48823,11856,2025-06-20,4682.05,credit,Approach respond cultural enter kind.
48824,2085,2022-05-07,2872.57,credit,Sound offer southern.
48825,25879,2024-02-21,3397.0,debit,Fire free most project.
48826,30269,2021-08-07,4140.9,debit,Must third because.
48827,37106,2025-04-18,274.05,credit,Rule five of receive.
48828,20052,2021-09-25,3159.18,credit,Science section beautiful design war.
48829,3393,2025-04-19,927.56,credit,Discover best radio.
48830,10159,2025-04-30,190.91,credit,In rise walk.
48831,2654,2020-08-05,2856.68,credit,Three approach.
48832,11067,2025-05-30,1342.15,credit,Member forget business.
48833,39969,2024-06-25,829.31,credit,Add positive view.
48834,12415,2021-05-28,858.34,debit,Agency study remember challenge.
48835,25148,2022-03-02,3132.13,credit,System impact hair could.
48836,28268,2021-11-05,1839.94,debit,Which in either.
48837,21130,2021-07-08,718.1,credit,Deal rather.
48838,12470,2023-12-13,361.84,debit,Example performance information.
48839,24653,2023-03-29,2009.39,credit,Low take.
48840,25194,2023-11-26,547.74,debit,Energy particularly.
48841,25660,2020-07-12,824.79,debit,Society strategy.
48842,30563,2022-05-04,2600.71,debit,Compare wall time school.
48843,34308,2025-01-06,4723.97,debit,Drive market cup.
48844,15631,2024-02-06,843.78,debit,Chair theory entire realize industry.
48845,13851,2024-06-04,3144.7,debit,Site region book.
48846,28568,2025-04-02,4914.6,credit,Break true star just.
48847,35547,2025-04-04,4127.76,credit,Why nation growth present.
48848,38067,2022-07-08,3018.19,credit,Upon development road chance.
48849,6794,2025-04-14,3657.02,debit,Where rule.
48850,12244,2023-05-21,1199.65,debit,Even occur meeting.
48851,366,2020-12-29,4123.76,credit,Economy although particularly.
48852,11818,2025-02-08,131.31,debit,Performance protect bad which east.
48853,17151,2022-11-11,1061.49,credit,Financial not choose imagine.
48854,16962,2022-07-06,160.35,credit,Happy I view father remember.
48855,33240,2024-01-03,3189.66,credit,Age six drive.
48856,27219,2025-06-17,3831.24,debit,Letter ball make.
48857,12428,2022-10-13,1674.26,credit,Exactly environmental determine.
48858,15147,2024-09-15,4745.88,credit,Operation when blue best at.
48859,20923,2023-12-26,2582.58,credit,Fly people field.
48860,14149,2023-10-25,4525.46,credit,Wish health else rule.
48861,7793,2022-08-05,2744.19,credit,Charge rise tough brother measure.
48862,26619,2024-08-09,2252.95,credit,And appear build.
48863,2541,2024-07-06,4228.98,debit,Wind effort.
48864,17348,2021-02-27,421.65,credit,Recently remember commercial.
48865,13750,2022-04-22,4443.73,credit,Clear kid star.
48866,11347,2022-07-24,1345.45,credit,Able involve feel.
48867,35338,2023-10-10,4911.8,debit,Happen effect very happy.
48868,8179,2022-09-04,1171.05,credit,Strong really financial.
48869,31223,2025-07-01,1018.78,debit,Technology see glass young.
48870,7445,2024-07-04,497.93,debit,Sure event responsibility daughter memory.
48871,38097,2022-04-06,4030.59,credit,Study black day.
48872,28468,2024-06-11,3602.53,credit,Fall fast analysis lose.
48873,15322,2023-05-23,3162.15,debit,American around decade.
48874,33414,2023-11-03,3089.36,debit,Fly see.
48875,27728,2023-09-05,3778.81,debit,Challenge whole everyone safe.
48876,17748,2025-04-15,4905.9,credit,Glass trip affect if.
48877,15599,2023-08-13,3879.03,credit,Service reveal when.
48878,8617,2022-07-06,1429.65,debit,Election as building.
48879,27506,2024-01-26,4858.27,credit,Condition big nearly family chance.
48880,32421,2025-03-24,1638.73,credit,Medical owner.
48881,5832,2022-12-15,3645.11,credit,Head each color.
48882,23757,2022-03-05,603.55,debit,Situation position politics.
48883,37957,2023-10-28,4394.44,debit,When for include.
48884,23525,2023-01-26,1636.02,debit,Research clear leave floor.
48885,34375,2025-05-31,4431.45,credit,White play democratic.
48886,29077,2021-05-15,4323.44,debit,Draw home society.
48887,23829,2024-09-08,4634.64,credit,Only theory.
48888,3571,2024-07-17,4775.7,credit,Number truth price various.
48889,5983,2021-04-10,910.98,debit,Mission effect large.
48890,10904,2023-04-23,148.64,debit,Full certainly.
48891,35384,2025-02-05,2937.55,credit,Game green under rock.
48892,19990,2024-02-25,3530.62,credit,Candidate stage order machine.
48893,32970,2023-12-04,2595.52,debit,Theory pick meeting.
48894,8667,2020-12-24,3142.28,debit,Knowledge guess must.
48895,29207,2024-10-18,2063.91,credit,Decade threat why.
48896,5869,2024-03-15,4439.65,credit,On could evening although.
48897,20517,2022-06-17,3922.09,debit,Star worry total.
48898,39948,2024-07-24,3722.52,debit,Surface rule.
48899,37565,2024-11-08,2864.08,debit,Western war.
48900,36488,2024-03-10,2178.76,credit,International meeting upon treat.
48901,8050,2024-02-18,1965.36,debit,Safe message.
48902,18608,2021-07-05,2361.97,debit,Cup arrive responsibility out.
48903,29266,2021-04-07,901.4,credit,Tend detail.
48904,17932,2022-03-09,2181.19,debit,Figure left.
48905,573,2023-10-17,4550.13,credit,Public final my ball.
48906,873,2021-08-17,2545.5,credit,Son small.
48907,5481,2022-08-03,1127.88,debit,Contain risk draw while fall.
48908,13198,2021-01-20,3377.66,credit,Couple language us avoid film.
48909,3052,2021-10-22,1893.21,debit,Series low.
48910,11584,2023-04-10,3341.25,debit,Ok have do.
48911,32471,2021-05-08,3187.19,credit,Within record.
48912,20018,2023-01-17,598.15,credit,White produce themselves.
48913,3984,2022-11-25,2138.36,credit,Information better.
48914,30870,2022-02-22,4065.93,debit,Instead Republican to name successful.
48915,14037,2022-04-24,4051.88,credit,Court senior idea today possible.
48916,26912,2022-09-01,3288.64,debit,A billion Mrs sure.
48917,35827,2022-11-13,78.13,credit,In card myself.
48918,12555,2020-10-29,2898.38,debit,Realize run fire anything.
48919,22102,2024-08-20,1437.62,credit,Which current example way.
48920,18710,2022-09-09,2559.62,debit,My industry bad city.
48921,12859,2023-07-14,1049.38,credit,Who course PM particular.
48922,6766,2021-04-11,2128.82,credit,Join interest yard left.
48923,8135,2021-02-20,2869.49,credit,Save this throughout.
48924,39106,2021-01-20,4819.27,credit,Big fast spend no drop.
48925,35761,2020-09-02,4467.67,credit,Get draw nice imagine.
48926,14494,2020-07-13,3458.3,debit,Detail important property performance.
48927,30918,2025-02-27,2723.96,credit,None provide visit they.
48928,37051,2024-11-03,3189.21,credit,Step no reduce structure bill.
48929,15576,2022-12-11,3058.83,debit,Suddenly rich more among.
48930,39532,2023-09-26,3572.08,credit,Store argue.
48931,8271,2025-02-17,1160.34,debit,Yeah court central employee.
48932,20541,2024-06-11,3211.74,debit,Never make everything strong.
48933,17339,2021-05-05,559.89,debit,Game stand major stay.
48934,32075,2025-04-13,1104.28,credit,Especially nature art form.
48935,39177,2020-08-20,1836.1,debit,Force understand.
48936,19955,2022-09-17,4496.95,credit,Lose easy book win of.
48937,30231,2021-12-03,4347.73,debit,Rise student already likely short.
48938,25781,2023-10-17,1723.58,credit,Common feeling message reality would.
48939,34738,2021-02-22,2103.29,credit,Southern store help still marriage.
48940,36992,2021-06-04,302.11,credit,Involve health.
48941,28838,2022-06-25,210.81,debit,Eat be.
48942,10510,2023-11-03,528.52,credit,Front quality pressure upon.
48943,22768,2023-03-11,4373.0,credit,Next authority.
48944,38504,2024-05-13,4673.3,credit,There learn green.
48945,15308,2021-06-05,1541.1,debit,Seat than attack.
48946,31624,2021-09-28,46.9,credit,Now each successful discuss how.
48947,20010,2024-08-11,4413.72,debit,Sound maintain myself.
48948,28729,2022-06-07,3513.61,credit,Do share section.
48949,11030,2024-05-25,4227.53,credit,Room fill occur activity.
48950,30031,2021-10-25,1723.07,credit,Others three.
48951,1827,2022-05-09,3694.09,debit,Significant specific turn.
48952,30675,2024-11-06,2953.25,credit,Involve enter.
48953,24908,2021-07-16,4976.93,debit,Born baby might machine thing.
48954,34134,2022-04-18,315.59,credit,Pm lose like.
48955,12326,2021-02-04,3965.5,debit,By name face.
48956,8628,2024-10-21,4761.3,debit,Imagine star.
48957,28921,2021-05-25,3387.5,credit,Light by raise.
48958,16721,2023-03-17,4279.15,credit,Smile trouble according blood shake.
48959,20020,2022-10-06,57.43,debit,Director I the coach.
48960,17088,2021-12-05,4575.11,debit,Nice close church.
48961,10955,2021-09-25,63.6,debit,Role past structure.
48962,28081,2021-07-28,4738.68,debit,Participant course pressure experience look.
48963,7410,2022-11-03,2317.24,debit,Machine impact middle run recently.
48964,7306,2023-03-21,4489.53,credit,Decade theory including.
48965,1497,2020-12-15,4140.71,credit,Age role once beat.
48966,18129,2022-11-28,1628.47,credit,Positive write campaign.
48967,27831,2024-07-20,2357.2,debit,Everyone writer.
48968,31943,2024-03-12,3418.19,credit,Perhaps into shoulder.
48969,25611,2025-06-20,3652.99,debit,Top subject seem.
48970,19327,2023-12-09,1872.27,debit,I teacher certainly help.
48971,32302,2025-04-07,3179.98,credit,Maintain evidence fine.
48972,13877,2020-07-31,3745.54,credit,Discussion social.
48973,24374,2023-06-08,3173.62,debit,Firm huge.
48974,2207,2022-06-21,2293.64,credit,Mission seem system career.
48975,8237,2021-11-28,4257.56,debit,Loss entire stop.
48976,14777,2021-12-18,3556.44,credit,Star close shoulder both.
48977,5669,2020-12-29,98.11,debit,Sound local.
48978,1101,2024-03-04,1717.04,debit,Later personal chair.
48979,23186,2025-05-29,2006.45,debit,Condition hospital job road.
48980,19432,2022-04-07,3453.24,credit,Range wall these mother.
48981,36889,2024-01-28,3610.53,credit,Government letter side off.
48982,11088,2021-08-02,3879.27,debit,Organization outside stock establish treatment.
48983,17452,2022-02-25,3104.83,debit,Cut prepare west explain.
48984,35911,2024-02-27,1214.07,credit,New feeling.
48985,30291,2025-04-30,4023.05,debit,Media nearly stand suffer.
48986,35125,2025-02-13,3323.31,credit,Son detail agent special official.
48987,17244,2021-02-11,1938.86,credit,Produce create.
48988,6631,2021-01-06,1358.51,credit,Language trouble one foreign.
48989,9656,2021-02-04,3709.98,credit,Security nation beautiful couple.
48990,4871,2021-04-18,288.06,credit,Art mind least smile at.
48991,15430,2022-08-20,3120.91,debit,Concern human brother.
48992,10464,2021-06-10,1008.88,debit,Care out result senior.
48993,29960,2020-11-09,3784.94,credit,Drug conference benefit.
48994,4528,2021-01-24,455.94,debit,Debate network major.
48995,25009,2023-07-10,441.02,credit,Point evening finally seat.
48996,1829,2020-11-19,588.72,debit,More or.
48997,16828,2024-09-24,846.4,debit,Maintain human tend major various.
48998,12656,2021-02-03,4344.61,credit,Religious produce remain would baby.
48999,28295,2025-06-05,420.15,debit,Individual truth environmental challenge type.
49000,12182,2025-04-11,1754.83,debit,Ago police.
49001,23100,2024-10-28,1474.35,credit,Hot wife.
49002,32343,2022-12-14,3900.31,credit,High color near only professor.
49003,33403,2024-07-09,902.17,debit,Left open reach.
49004,24623,2024-01-03,3742.11,credit,Suggest data.
49005,36678,2023-08-25,4441.67,credit,Official firm speak.
49006,18445,2025-05-24,3530.33,credit,Use Democrat bank national until.
49007,22547,2020-12-03,1839.66,debit,Size rest.
49008,25048,2021-10-12,2071.93,credit,Rock office leave bar.
49009,6220,2021-10-08,1360.27,debit,So follow surface election at.
49010,34030,2025-05-07,3378.94,debit,Choice management deep admit seat.
49011,25730,2023-08-24,594.7,credit,Now available.
49012,35850,2021-04-30,4116.91,debit,East resource summer upon.
49013,2272,2022-07-09,2161.93,credit,Much last argue let whole.
49014,14186,2021-05-08,387.25,debit,Article opportunity well mind think.
49015,24810,2024-11-02,4496.95,debit,Serve wait be interview bring.
49016,1816,2022-11-20,3069.86,debit,Event political money half may.
49017,2690,2024-09-03,420.31,debit,Memory risk human they small.
49018,7703,2025-02-28,4661.63,credit,Even effect list vote.
49019,32894,2021-05-05,2932.68,credit,Small fall push win ever.
49020,3857,2023-01-22,301.75,credit,Including here forward long mouth.
49021,2752,2021-09-04,3241.27,credit,Enjoy himself personal fact good.
49022,39288,2023-11-25,8.33,credit,Story boy be.
49023,33767,2022-05-19,1369.41,debit,Ahead language fund explain maintain.
49024,30988,2023-12-28,1735.95,debit,Itself look.
49025,4486,2021-01-11,3046.07,debit,Relationship training contain tonight.
